Azimuth_deg,MSE,FinalMaxMin,MaxMin,RadarOnly
-51.6,6.0674359563961,6.06338785306768,NaN,1.05172718919716
-51.5,6.06587815183788,6.12759248593477,NaN,1.05068852136791
-51.4,6.06774130664559,6.19807274490888,NaN,1.05543911779428
-51.3,6.07326856911491,6.27502122855176,NaN,1.06628847147515
-51.2,6.08270832237209,6.35862891780016,NaN,1.08355167326349
-51.1,6.09631392013566,6.44908484398695,NaN,1.10754917230991
-51,6.11434340061794,6.54657574980926,NaN,1.13860651415372
-50.9,6.13705917835889,6.65128574364909,NaN,1.17705405585057
-50.8,6.16472771383344,6.76339594767835,NaN,1.22322665755443
-50.7,6.1976191607241,6.88308414020739,NaN,1.27746335000309
-50.6,6.23600699080423,7.01052439276201,NaN,1.34010697739216
-50.5,6.28016759643285,7.14588670240078,NaN,1.41150381516166
-50.4,6.33037987071991,7.28933661981017,NaN,1.49200316226178
-50.3,6.38692476548079,7.44103487374069,NaN,1.58195690751139
-50.2,6.45008482716138,7.60113699237283,NaN,1.68171906971297
-50.1,6.52014371097885,7.76979292222576,NaN,1.7916453112419
-50,6.59738567358992,7.94714664524645,NaN,1.9120924248866
-49.9,6.68209504466533,8.13333579473981,NaN,2.04341779377722
-49.8,6.77455567782002,8.32849127082377,NaN,2.18597882430746
-49.7,6.87505038141831,8.53273685611463,NaN,2.34013235202326
-49.6,6.9838603298465,8.74618883236914,NaN,2.50623402052587
-49.5,7.10126445591871,8.96895559883014,NaN,2.68463763351474
-49.4,7.22753882515605,9.20113729304067,NaN,2.87569448017609
-49.3,7.36295599275505,9.44282541491013,NaN,3.07975263420853
-49.2,7.50778434413714,9.69410245483205,NaN,3.29715622686537
-49.1,7.66228742004722,9.95504152666815,NaN,3.52824469448493
-49,7.82672322724667,10.2257060064275,NaN,3.7733520010756
-48.9,8.00134353592227,10.5061491774818,NaN,4.0328058366207
-48.8,8.18639316500916,10.7964138831671,NaN,4.30692679186905
-48.7,8.38210925670253,11.0965321876353,NaN,4.59602751048243
-48.6,8.58872054150695,11.4065250458197,NaN,4.90041181951609
-48.5,8.80644659524781,11.7264019833907,NaN,5.2203738393189
-48.4,9.03549708954159,12.0561607875785,NaN,5.5561970740506
-48.3,9.27607103729353,12.3957872097394,NaN,5.90815348412505
-48.2,9.52835603486132,12.7452546805464,NaN,6.27650254200517
